T1-AntesDeConectar;T2-AposConectar
1520719169589;1520719172324

Contador;IniLoop;StreamSize;ResponseTime
9031;1520721287280;9032000;127
9032;1520721287412;9033000;129
9033;1520721287544;9034000;129
9034;1520721287673;9035000;127
9035;1520721287801;9036000;125
9036;1520721287930;9037000;127
9037;1520721288057;9038000;124
9038;1520721288191;9039000;131
9039;1520721288324;9040000;130
9040;1520721288455;9041000;128
9041;1520721288585;9042000;127
9042;1520721288725;9043000;136
9043;1520721288858;9044000;130
9044;1520721288992;9045000;131
9045;1520721289125;9046000;129
9046;1520721289253;9047000;126
9047;1520721289387;9048000;130
9048;1520721289518;9049000;128
9049;1520721289654;9050000;133
9050;1520721289793;9051000;135
9051;1520721289924;9052000;128
9052;1520721290054;9053000;128
9053;1520721290187;9054000;131
9054;1520721290319;9055000;128
9055;1520721290455;9056000;132
9056;1520721290588;9057000;130
9057;1520721290725;9058000;134
9058;1520721290854;9059000;125
9059;1520721290990;9060000;133
9060;1520721291123;9061000;130
9061;1520721291255;9062000;129
9062;1520721291386;9063000;128
9063;1520721291535;9064000;145
9064;1520721291698;9065000;138
9065;1520721291834;9066000;132
9066;1520721291980;9067000;142
9067;1520721292110;9068000;128
9068;1520721292244;9069000;130
9069;1520721292371;9070000;124
9070;1520721292504;9071000;130
9071;1520721292637;9072000;131
9072;1520721292771;9073000;131
9073;1520721292902;9074000;127
9074;1520721293030;9075000;126
9075;1520721293168;9076000;135
9076;1520721293301;9077000;130
9077;1520721293430;9078000;127
9078;1520721293563;9079000;130
9079;1520721293698;9080000;132
9080;1520721293827;9081000;126
9081;1520721293962;9082000;132
9082;1520721294098;9083000;134
9083;1520721294235;9084000;134
9084;1520721294369;9085000;132
9085;1520721294501;9086000;129
9086;1520721294652;9087000;147
9087;1520721294783;9088000;127
9088;1520721294929;9089000;143
9089;1520721295055;9090000;122
9090;1520721295185;9091000;128
9091;1520721295316;9092000;128
9092;1520721295456;9093000;137
9093;1520721295634;9094000;174
9094;1520721295770;9095000;133
9095;1520721295899;9096000;127
9096;1520721296025;9097000;123
9097;1520721296168;9098000;141
9098;1520721296295;9099000;123
9099;1520721296427;9100000;130
9100;1520721296562;9101000;131
9101;1520721296697;9102000;133
9102;1520721296836;9103000;136
9103;1520721296966;9104000;128
9104;1520721297099;9105000;130
9105;1520721297226;9106000;124
9106;1520721297355;9107000;127
9107;1520721297489;9108000;130
9108;1520721297621;9109000;129
9109;1520721297763;9110000;139
9110;1520721297890;9111000;124
9111;1520721298016;9112000;124
9112;1520721298146;9113000;126
9113;1520721298278;9114000;129
9114;1520721298420;9115000;138
9115;1520721298547;9116000;125
9116;1520721298672;9117000;122
9117;1520721298820;9118000;144
9118;1520721298953;9119000;131
9119;1520721299084;9120000;127
9120;1520721299213;9121000;127
9121;1520721299356;9122000;140
9122;1520721299481;9123000;122
9123;1520721299615;9124000;131
9124;1520721299744;9125000;126
9125;1520721299877;9126000;131
9126;1520721300018;9127000;138
9127;1520721300149;9128000;129
9128;1520721300280;9129000;128
9129;1520721300403;9130000;121
9130;1520721300534;9131000;128
9131;1520721300667;9132000;130
9132;1520721300797;9133000;127
9133;1520721300930;9134000;130
9134;1520721301061;9135000;128
9135;1520721301196;9136000;132
9136;1520721301330;9137000;131
9137;1520721301460;9138000;126
9138;1520721301603;9139000;141
9139;1520721301728;9140000;123
9140;1520721301866;9141000;135
9141;1520721301992;9142000;123
9142;1520721302116;9143000;120
9143;1520721302249;9144000;130
9144;1520721302385;9145000;133
9145;1520721302521;9146000;132
9146;1520721302645;9147000;122
9147;1520721302778;9148000;130
9148;1520721302908;9149000;128
9149;1520721303040;9150000;129
9150;1520721303175;9151000;132
9151;1520721303305;9152000;127
9152;1520721303429;9153000;122
9153;1520721303558;9154000;127
9154;1520721303689;9155000;129
9155;1520721303819;9156000;127
9156;1520721303948;9157000;126
9157;1520721304081;9158000;130
9158;1520721304216;9159000;133
9159;1520721304347;9160000;128
9160;1520721304484;9161000;133
9161;1520721304619;9162000;132
9162;1520721304749;9163000;128
9163;1520721304883;9164000;132
9164;1520721305012;9165000;126
9165;1520721305148;9166000;133
9166;1520721305274;9167000;123
9167;1520721305416;9168000;139
9168;1520721305551;9169000;132
9169;1520721305684;9170000;130
9170;1520721305815;9171000;128
9171;1520721305950;9172000;132
9172;1520721306079;9173000;126
9173;1520721306218;9174000;137
9174;1520721306355;9175000;134
9175;1520721306495;9176000;136
9176;1520721306624;9177000;127
9177;1520721306754;9178000;127
9178;1520721306887;9179000;130
9179;1520721307028;9180000;137
9180;1520721307157;9181000;127
9181;1520721307295;9182000;135
9182;1520721307427;9183000;130
9183;1520721307559;9184000;129
9184;1520721307689;9185000;126
9185;1520721307825;9186000;133
9186;1520721307963;9187000;135
9187;1520721308095;9188000;129
9188;1520721308224;9189000;126
9189;1520721308360;9190000;133
9190;1520721308487;9191000;124
9191;1520721308623;9192000;134
9192;1520721308767;9193000;140
9193;1520721308903;9194000;133
9194;1520721309032;9195000;126
9195;1520721309168;9196000;132
9196;1520721309297;9197000;126
9197;1520721309435;9198000;133
9198;1520721309574;9199000;137
9199;1520721309707;9200000;130
9200;1520721309838;9201000;128
9201;1520721309979;9202000;138
9202;1520721310104;9203000;121
9203;1520721310236;9204000;129
9204;1520721310374;9205000;135
9205;1520721310503;9206000;126
9206;1520721310635;9207000;129
9207;1520721310765;9208000;127
9208;1520721310898;9209000;131
9209;1520721311033;9210000;131
9210;1520721311173;9211000;136
9211;1520721311311;9212000;135
9212;1520721311442;9213000;127
9213;1520721311573;9214000;129
9214;1520721311711;9215000;135
9215;1520721311848;9216000;133
9216;1520721311986;9217000;137
9217;1520721312120;9218000;130
9218;1520721312277;9219000;153
9219;1520721312414;9220000;135
9220;1520721312551;9221000;134
9221;1520721312679;9222000;125
9222;1520721312813;9223000;130
9223;1520721312942;9224000;127
9224;1520721313083;9225000;137
9225;1520721313211;9226000;125
9226;1520721313341;9227000;127
9227;1520721313473;9228000;129
9228;1520721313610;9229000;134
9229;1520721313750;9230000;137
9230;1520721313889;9231000;135
9231;1520721314014;9232000;122
9232;1520721314147;9233000;129
9233;1520721314279;9234000;129
9234;1520721314411;9235000;128
9235;1520721314551;9236000;138
9236;1520721314689;9237000;135
9237;1520721314816;9238000;124
9238;1520721314948;9239000;128
9239;1520721315080;9240000;129
9240;1520721315215;9241000;132
9241;1520721315358;9242000;140
9242;1520721315491;9243000;129
9243;1520721315620;9244000;126
9244;1520721315764;9245000;141
9245;1520721315896;9246000;129
9246;1520721316028;9247000;129
9247;1520721316159;9248000;127
9248;1520721316304;9249000;142
9249;1520721316436;9250000;128
9250;1520721316575;9251000;136
9251;1520721316709;9252000;130
9252;1520721316843;9253000;132
9253;1520721316973;9254000;125
9254;1520721317105;9255000;130
9255;1520721317249;9256000;140
9256;1520721317379;9257000;127
9257;1520721317509;9258000;126
9258;1520721317646;9259000;134
9259;1520721317779;9260000;130
9260;1520721317912;9261000;129
9261;1520721318040;9262000;126
9262;1520721318167;9263000;124
9263;1520721318305;9264000;135
9264;1520721318450;9265000;142
9265;1520721318580;9266000;127
9266;1520721318714;9267000;130
9267;1520721318840;9268000;123
9268;1520721318968;9269000;126
9269;1520721319100;9270000;129
9270;1520721319229;9271000;126
9271;1520721319366;9272000;133
9272;1520721319513;9273000;144
9273;1520721319640;9274000;123
9274;1520721319772;9275000;129
9275;1520721319905;9276000;129
9276;1520721320054;9277000;145
9277;1520721320182;9278000;124
9278;1520721320315;9279000;130
9279;1520721320446;9280000;128
9280;1520721320575;9281000;126
9281;1520721320711;9282000;133
9282;1520721320844;9283000;131
9283;1520721320977;9284000;129
9284;1520721321116;9285000;138
9285;1520721321249;9286000;129
9286;1520721321386;9287000;134
9287;1520721321519;9288000;131
9288;1520721321651;9289000;128
9289;1520721321782;9290000;128
9290;1520721321921;9291000;136
9291;1520721322053;9292000;130
9292;1520721322188;9293000;131
9293;1520721322317;9294000;127
9294;1520721322455;9295000;135
9295;1520721322588;9296000;130
9296;1520721322722;9297000;129
9297;1520721322857;9298000;131
9298;1520721322985;9299000;125
9299;1520721323116;9300000;127
9300;1520721323243;9301000;124
9301;1520721323374;9302000;127
9302;1520721323509;9303000;131
9303;1520721323638;9304000;126
9304;1520721323773;9305000;130
9305;1520721323909;9306000;132
9306;1520721324042;9307000;130
9307;1520721324173;9308000;127
9308;1520721324308;9309000;132
9309;1520721324442;9310000;131
9310;1520721324581;9311000;136
9311;1520721324715;9312000;131
9312;1520721324859;9313000;140
9313;1520721324988;9314000;126
9314;1520721325124;9315000;132
9315;1520721325254;9316000;127
9316;1520721325393;9317000;136
9317;1520721325526;9318000;130
9318;1520721325668;9319000;139
9319;1520721325803;9320000;133
9320;1520721325939;9321000;133
9321;1520721326071;9322000;128
9322;1520721326204;9323000;130
9323;1520721326334;9324000;126
9324;1520721326476;9325000;138
9325;1520721326602;9326000;123
9326;1520721326739;9327000;133
9327;1520721326879;9328000;136
9328;1520721327009;9329000;127
9329;1520721327149;9330000;136
9330;1520721327283;9331000;130
9331;1520721327422;9332000;137
9332;1520721327549;9333000;124
9333;1520721327687;9334000;135
9334;1520721327814;9335000;124
9335;1520721327956;9336000;139
9336;1520721328092;9337000;132
9337;1520721328218;9338000;125
9338;1520721328354;9339000;132
9339;1520721328484;9340000;125
9340;1520721328613;9341000;126
9341;1520721328739;9342000;123
9342;1520721328880;9343000;138
9343;1520721329015;9344000;132
9344;1520721329143;9345000;125
9345;1520721329277;9346000;130
9346;1520721329410;9347000;130
9347;1520721329543;9348000;129
9348;1520721329676;9349000;131
9349;1520721329818;9350000;139
9350;1520721329948;9351000;127
9351;1520721330082;9352000;130
9352;1520721330213;9353000;129
9353;1520721330344;9354000;127
9354;1520721330492;9355000;144
9355;1520721330626;9356000;132
9356;1520721330758;9357000;128
9357;1520721330894;9358000;133
9358;1520721331026;9359000;129
9359;1520721331155;9360000;125
9360;1520721331292;9361000;133
9361;1520721331419;9362000;125
9362;1520721331558;9363000;136
9363;1520721331693;9364000;131
9364;1520721331828;9365000;133
9365;1520721331958;9366000;127
9366;1520721332091;9367000;130
9367;1520721332221;9368000;127
9368;1520721332359;9369000;135
9369;1520721332491;9370000;128
9370;1520721332638;9371000;146
9371;1520721332772;9372000;131
9372;1520721332907;9373000;131
9373;1520721333040;9374000;131
9374;1520721333178;9375000;135
9375;1520721333306;9376000;125
9376;1520721333439;9377000;131
9377;1520721333569;9378000;126
9378;1520721333705;9379000;133
9379;1520721333843;9380000;135
9380;1520721333978;9381000;132
9381;1520721334113;9382000;131
9382;1520721334245;9383000;130
9383;1520721334378;9384000;130
9384;1520721334518;9385000;137
9385;1520721334658;9386000;137
9386;1520721334785;9387000;124
9387;1520721334915;9388000;127
9388;1520721335043;9389000;125
9389;1520721335174;9390000;128
9390;1520721335312;9391000;134
9391;1520721335445;9392000;129
9392;1520721335574;9393000;126
9393;1520721335709;9394000;132
9394;1520721335836;9395000;124
9395;1520721335968;9396000;129
9396;1520721336112;9397000;140
9397;1520721336242;9398000;128
9398;1520721336375;9399000;129
9399;1520721336504;9400000;125
9400;1520721336645;9401000;139
9401;1520721336781;9402000;132
9402;1520721336915;9403000;130
9403;1520721337045;9404000;127
9404;1520721337185;9405000;136
9405;1520721337311;9406000;124
9406;1520721337458;9407000;144
9407;1520721337586;9408000;124
9408;1520721337722;9409000;134
9409;1520721337862;9410000;136
9410;1520721337994;9411000;129
9411;1520721338123;9412000;125
9412;1520721338253;9413000;127
9413;1520721338384;9414000;127
9414;1520721338522;9415000;134
9415;1520721338651;9416000;127
9416;1520721338784;9417000;130
9417;1520721338920;9418000;132
9418;1520721339056;9419000;134
9419;1520721339195;9420000;136
9420;1520721339329;9421000;130
9421;1520721339464;9422000;132
9422;1520721339590;9423000;124
9423;1520721339723;9424000;129
9424;1520721339858;9425000;133
9425;1520721339994;9426000;132
9426;1520721340128;9427000;132
9427;1520721340268;9428000;137
9428;1520721340405;9429000;134
9429;1520721340537;9430000;129
9430;1520721340675;9431000;136
9431;1520721340815;9432000;137
9432;1520721340951;9433000;133
9433;1520721341082;9434000;129
9434;1520721341218;9435000;133
9435;1520721341352;9436000;130
9436;1520721341486;9437000;131
9437;1520721341623;9438000;133
9438;1520721341753;9439000;127
9439;1520721341884;9440000;128
9440;1520721342020;9441000;134
9441;1520721342156;9442000;133
9442;1520721342285;9443000;127
9443;1520721342426;9444000;138
9444;1520721342565;9445000;135
9445;1520721342704;9446000;136
9446;1520721342843;9447000;135
9447;1520721342985;9448000;128
9448;1520721343118;9449000;131
9449;1520721343249;9450000;129
9450;1520721343381;9451000;128
9451;1520721343524;9452000;140
9452;1520721343658;9453000;131
9453;1520721343792;9454000;131
9454;1520721343922;9455000;127
9455;1520721344056;9456000;131
9456;1520721344194;9457000;134
9457;1520721344324;9458000;126
9458;1520721344466;9459000;140
9459;1520721344598;9460000;129
9460;1520721344737;9461000;135
9461;1520721344871;9462000;131
9462;1520721345003;9463000;130
9463;1520721345136;9464000;130
9464;1520721345282;9465000;142
9465;1520721345412;9466000;127
9466;1520721345546;9467000;131
9467;1520721345686;9468000;136
9468;1520721345823;9469000;135
9469;1520721345957;9470000;131
9470;1520721346086;9471000;126
9471;1520721346216;9472000;126
9472;1520721346357;9473000;138
9473;1520721346488;9474000;128
9474;1520721346636;9475000;145
9475;1520721346767;9476000;129
9476;1520721346907;9477000;137
9477;1520721347041;9478000;130
9478;1520721347175;9479000;132
9479;1520721347306;9480000;128
9480;1520721347439;9481000;129
9481;1520721347580;9482000;138
9482;1520721347712;9483000;129
9483;1520721347845;9484000;130
9484;1520721347980;9485000;131
9485;1520721348116;9486000;133
9486;1520721348263;9487000;145
9487;1520721348392;9488000;126
9488;1520721348525;9489000;130
9489;1520721348663;9490000;135
9490;1520721348797;9491000;130
9491;1520721348928;9492000;129
9492;1520721349060;9493000;129
9493;1520721349192;9494000;128
9494;1520721349325;9495000;129
9495;1520721349454;9496000;126
9496;1520721349597;9497000;141
9497;1520721349731;9498000;130
9498;1520721349871;9499000;137
9499;1520721350001;9500000;127
9500;1520721350135;9501000;130
9501;1520721350266;9502000;128
9502;1520721350405;9503000;136
9503;1520721350545;9504000;137
9504;1520721350674;9505000;125
9505;1520721350811;9506000;135
9506;1520721350948;9507000;134
9507;1520721351088;9508000;137
9508;1520721351219;9509000;127
9509;1520721351352;9510000;130
9510;1520721351481;9511000;126
9511;1520721351616;9512000;132
9512;1520721351747;9513000;127
9513;1520721351882;9514000;133
9514;1520721352011;9515000;126
9515;1520721352150;9516000;135
9516;1520721352278;9517000;127
9517;1520721352411;9518000;130
9518;1520721352552;9519000;137
9519;1520721352687;9520000;131
9520;1520721352821;9521000;131
9521;1520721352955;9522000;132
9522;1520721353089;9523000;131
9523;1520721353225;9524000;132
9524;1520721353363;9525000;134
9525;1520721353495;9526000;129
9526;1520721353637;9527000;139
9527;1520721353772;9528000;131
9528;1520721353909;9529000;134
9529;1520721354038;9530000;125
9530;1520721354182;9531000;140
9531;1520721354318;9532000;133
9532;1520721354455;9533000;133
9533;1520721354588;9534000;131
9534;1520721354731;9535000;139
9535;1520721354877;9536000;143
9536;1520721355016;9537000;136
9537;1520721355151;9538000;133
9538;1520721355284;9539000;130
9539;1520721355420;9540000;132
9540;1520721355606;9541000;183
9541;1520721355736;9542000;127
9542;1520721355873;9543000;133
9543;1520721356010;9544000;134
9544;1520721356151;9545000;138
9545;1520721356283;9546000;129
9546;1520721356424;9547000;139
9547;1520721356561;9548000;133
9548;1520721356694;9549000;129
9549;1520721356839;9550000;142
9550;1520721356978;9551000;136
9551;1520721357107;9552000;125
9552;1520721357245;9553000;135
9553;1520721357377;9554000;128
